timestamp,city,aqi,pm25,temperature,humidity
07-10-2025 23:44,Delhi,191,137.97,19.4,42.3
08-10-2025 00:44,Delhi,141,93.65,22.7,78.6
08-10-2025 01:44,Delhi,188,90.36,41.5,61.9
08-10-2025 02:44,Delhi,108,71.35,21.4,54.9
08-10-2025 03:44,Delhi,159,76.78,18.1,43.8
08-10-2025 04:44,Delhi,145,75.89,37.9,74.8
08-10-2025 05:44,Delhi,113,66.06,25.1,25.5
08-10-2025 06:44,Delhi,142,78.68,18.1,58.5
08-10-2025 07:44,Delhi,177,84.39,33.8,87.6
08-10-2025 08:44,Delhi,137,69.11,34.2,61.1
08-10-2025 09:44,Delhi,198,126.17,21.8,33.5
08-10-2025 10:44,Delhi,176,121.98,33.1,62.5
08-10-2025 11:44,Delhi,104,54.18,40.2,58.7
08-10-2025 12:44,Delhi,164,113.3,18.2,72
08-10-2025 13:44,Delhi,120,54.92,34.7,54.6
08-10-2025 14:44,Delhi,176,91.8,29.3,55.8
08-10-2025 15:44,Delhi,194,141.08,32.4,59.7
08-10-2025 16:44,Delhi,126,78.13,30.5,79.7
08-10-2025 17:44,Delhi,185,92.53,28,80
08-10-2025 18:44,Delhi,150,85.67,32,57.8
08-10-2025 19:44,Delhi,136,63.6,19.4,67.3
08-10-2025 20:44,Delhi,194,104.39,21.2,57.2
08-10-2025 21:44,Delhi,123,62.84,24.8,30.7
08-10-2025 22:44,Delhi,153,71.07,19.5,45.8
08-10-2025 23:44,Delhi,183,131.22,38.1,39.4
09-10-2025 00:44,Delhi,173,122.98,27.6,60.8
09-10-2025 01:44,Delhi,224,154.08,34.4,25.7
09-10-2025 02:44,Delhi,136,88.39,18.2,63.7
09-10-2025 03:44,Delhi,104,49.55,19.3,83.7
09-10-2025 04:44,Delhi,160,98.61,27.8,74.3
09-10-2025 05:44,Delhi,112,57.19,35.7,53.1
09-10-2025 06:44,Delhi,137,100.81,27.4,37.9
09-10-2025 07:44,Delhi,142,67.83,28.7,62.4
09-10-2025 08:44,Delhi,156,108.61,27.6,47.3
09-10-2025 09:44,Delhi,154,104.84,21.8,40.5
09-10-2025 10:44,Delhi,136,91.43,29.4,69.2
09-10-2025 11:44,Delhi,198,113.62,31.1,87
09-10-2025 12:44,Delhi,172,94.13,32,74
09-10-2025 13:44,Delhi,117,69.85,38.5,43.8
09-10-2025 14:44,Delhi,112,69.95,29.3,76.9
09-10-2025 15:44,Delhi,102,51.94,35.6,88.4
09-10-2025 16:44,Delhi,164,87.17,24.5,67.8
09-10-2025 17:44,Delhi,134,97.61,18.9,69.9
09-10-2025 18:44,Delhi,149,96.53,23.1,64.3
09-10-2025 19:44,Delhi,213,159.69,41.5,36.8
09-10-2025 20:44,Delhi,151,98.32,23.4,30
09-10-2025 21:44,Delhi,192,113.99,29.6,72.1
09-10-2025 22:44,Delhi,149,92.28,38.1,73.9
09-10-2025 23:44,Delhi,102,59.76,25.9,72.7
10-10-2025 00:44,Delhi,106,71.49,29.4,57.2
10-10-2025 01:44,Delhi,101,47.61,18.1,30.9
10-10-2025 02:44,Delhi,131,88.88,28.6,57.2
10-10-2025 03:44,Delhi,173,109.52,41.5,38.1
10-10-2025 04:44,Delhi,166,117.5,36.2,47.8
10-10-2025 05:44,Delhi,117,68,30.1,38
10-10-2025 06:44,Delhi,108,51.59,38.8,67.5
10-10-2025 07:44,Delhi,149,95.69,37.7,51
10-10-2025 08:44,Delhi,177,110.28,25,83.5
10-10-2025 09:44,Delhi,179,110.7,41.1,27.9
10-10-2025 10:44,Delhi,124,85.04,31,78.3
10-10-2025 11:44,Delhi,162,74.38,21.2,74.5
10-10-2025 12:44,Delhi,191,142.59,40.1,48.9
10-10-2025 13:44,Delhi,157,79.06,35.6,44.3
10-10-2025 14:44,Delhi,130,67.22,29.6,40.7
10-10-2025 15:44,Delhi,103,73.27,29.5,32.8
10-10-2025 16:44,Delhi,153,77.76,22.7,35.5
10-10-2025 17:44,Delhi,197,136.02,27.1,45.2
10-10-2025 18:44,Delhi,230,139.35,18.1,75.7
10-10-2025 19:44,Delhi,140,94.91,21,42
10-10-2025 20:44,Delhi,124,58.18,22.9,66.7
10-10-2025 21:44,Delhi,193,102.26,37.6,27.1
10-10-2025 22:44,Delhi,115,72.12,20,74.6
10-10-2025 23:44,Delhi,165,98.24,22.8,87
11-10-2025 00:44,Delhi,114,77.58,29.6,88.8
11-10-2025 01:44,Delhi,133,61.81,24.9,81.2
11-10-2025 02:44,Delhi,104,67.43,21.1,48.6
11-10-2025 03:44,Delhi,179,87.64,40.1,49.1
11-10-2025 04:44,Delhi,177,104.8,18.9,83
11-10-2025 05:44,Delhi,187,136.79,21.2,67.2
11-10-2025 06:44,Delhi,133,85.93,30.2,77.3
11-10-2025 07:44,Delhi,189,135.67,34.5,88
11-10-2025 08:44,Delhi,134,100.24,18.9,28.8
11-10-2025 09:44,Delhi,187,138.08,29.5,66.5
11-10-2025 10:44,Delhi,169,116.6,35.8,59.4
11-10-2025 11:44,Delhi,119,86.36,33.6,35
11-10-2025 12:44,Delhi,113,67.11,28.9,81
11-10-2025 13:44,Delhi,102,51.51,34.8,88
11-10-2025 14:44,Delhi,156,112.22,41.7,48.8
11-10-2025 15:44,Delhi,129,63.65,34.3,79.6
11-10-2025 16:44,Delhi,118,65.84,33.8,58.4
11-10-2025 17:44,Delhi,102,70.05,22,26.7
11-10-2025 18:44,Delhi,105,76.86,30.9,27.7
11-10-2025 19:44,Delhi,105,55.27,19.6,59.7
11-10-2025 20:44,Delhi,154,108.67,35.7,47.7
11-10-2025 21:44,Delhi,248,174.25,39.6,40.6
11-10-2025 22:44,Delhi,157,77.88,35.5,81.3
11-10-2025 23:44,Delhi,192,126.78,41.1,67.3
12-10-2025 00:44,Delhi,120,57.07,18.1,49.8
12-10-2025 01:44,Delhi,132,67.06,25.4,89.5
12-10-2025 02:44,Delhi,137,66.41,19,49.1
12-10-2025 03:44,Delhi,159,91.35,39.3,38.9
12-10-2025 04:44,Delhi,155,79.67,38.8,80.9
12-10-2025 05:44,Delhi,127,77.96,26.6,68
12-10-2025 06:44,Delhi,102,63.96,30.2,52.2
12-10-2025 07:44,Delhi,113,54.39,39.7,35.7
12-10-2025 08:44,Delhi,190,112.34,33.7,85.9
12-10-2025 09:44,Delhi,161,103.65,18.3,37.8
12-10-2025 10:44,Delhi,109,81.09,33.8,43.4
12-10-2025 11:44,Delhi,195,99.37,22.6,43.4
12-10-2025 12:44,Delhi,194,98.56,25.3,78.3
12-10-2025 13:44,Delhi,157,90.61,27.9,48
12-10-2025 14:44,Delhi,158,106.82,25.9,60.3
12-10-2025 15:44,Delhi,132,88.85,30.5,40.4
12-10-2025 16:44,Delhi,162,86.26,24.5,39
12-10-2025 17:44,Delhi,131,95.36,38.8,58.7
12-10-2025 18:44,Delhi,182,101.43,25.7,45.9
12-10-2025 19:44,Delhi,116,83.44,37.2,54
12-10-2025 20:44,Delhi,189,90.51,26.8,36.4
12-10-2025 21:44,Delhi,144,81.9,33.7,69.5
12-10-2025 22:44,Delhi,140,89.92,21.3,30.3
12-10-2025 23:44,Delhi,123,65.05,24.3,78
13-10-2025 00:44,Delhi,172,93.21,21.5,66.1
13-10-2025 01:44,Delhi,140,75.75,22,44.3
13-10-2025 02:44,Delhi,162,107.46,25.3,51.9
13-10-2025 03:44,Delhi,186,137.34,28.7,29
13-10-2025 04:44,Delhi,175,89.11,25.2,41.4
13-10-2025 05:44,Delhi,152,72.56,30,45.7
13-10-2025 06:44,Delhi,155,115.78,36.6,56.7
13-10-2025 07:44,Delhi,199,106.24,26,26.5
13-10-2025 08:44,Delhi,165,113.43,19.7,50.2
13-10-2025 09:44,Delhi,187,120.92,33.9,57.5
13-10-2025 10:44,Delhi,181,84.11,26.3,52.2
13-10-2025 11:44,Delhi,135,62.91,26.7,79.8
13-10-2025 12:44,Delhi,191,107.83,32.4,33.9
13-10-2025 13:44,Delhi,198,100.88,20.2,32.2
13-10-2025 14:44,Delhi,188,114.52,35.2,54.8
13-10-2025 15:44,Delhi,163,104.17,24.2,68.8
13-10-2025 16:44,Delhi,161,77.25,18.2,58.5
13-10-2025 17:44,Delhi,135,89.2,25.9,59.1
13-10-2025 18:44,Delhi,149,103.35,38.7,48.7
13-10-2025 19:44,Delhi,177,130.04,22.4,34.9
13-10-2025 20:44,Delhi,200,111.08,19.7,60.6
13-10-2025 21:44,Delhi,157,73.04,38.9,61.3
13-10-2025 22:44,Delhi,181,93.79,32.5,72.5
13-10-2025 23:44,Delhi,172,118.58,26.2,30.9
14-10-2025 00:44,Delhi,135,82.85,21.3,28.8
14-10-2025 01:44,Delhi,155,88.25,21.9,70.9
14-10-2025 02:44,Delhi,173,88.82,25.1,58.4
14-10-2025 03:44,Delhi,191,91.34,29.7,33.1
14-10-2025 04:44,Delhi,122,57.76,29.5,37.8
14-10-2025 05:44,Delhi,122,62.85,29.5,26.2
14-10-2025 06:44,Delhi,124,77.08,24.7,89.5
14-10-2025 07:44,Delhi,190,87.05,37.6,89.9
14-10-2025 08:44,Delhi,169,112.59,24.5,31
14-10-2025 09:44,Delhi,118,59.61,24.1,88.5
14-10-2025 10:44,Delhi,146,91.1,36,37.2
14-10-2025 11:44,Delhi,106,63.04,32.9,85.3
14-10-2025 12:44,Delhi,150,102.4,39.6,81.8
14-10-2025 13:44,Delhi,225,140.91,26.1,29.7
14-10-2025 14:44,Delhi,127,60.24,41.9,29.9
14-10-2025 15:44,Delhi,175,94.96,39,30.5
14-10-2025 16:44,Delhi,197,118.88,26.9,41.1
14-10-2025 17:44,Delhi,191,100.1,33.8,29.5
14-10-2025 18:44,Delhi,181,130.68,22.1,31.7
14-10-2025 19:44,Delhi,214,145.27,27.2,83.8
14-10-2025 20:44,Delhi,120,80.16,26.8,33.6
14-10-2025 21:44,Delhi,145,66.03,26.5,25.1
14-10-2025 22:44,Delhi,130,69.39,40.5,44.3
14-10-2025 23:44,Delhi,153,102.81,26.5,40.7
15-10-2025 00:44,Delhi,170,92.26,20,71.6
15-10-2025 01:44,Delhi,153,77.98,28.3,28.6
15-10-2025 02:44,Delhi,125,59.42,21,67.1
15-10-2025 03:44,Delhi,135,68.8,32.3,32.8
15-10-2025 04:44,Delhi,277,199.53,37.5,76.8
15-10-2025 05:44,Delhi,181,111.27,26.7,39.9
15-10-2025 06:44,Delhi,104,68.74,28.3,52
15-10-2025 07:44,Delhi,112,74.68,32.3,59.8
15-10-2025 08:44,Delhi,104,63.57,25.1,71.7
15-10-2025 09:44,Delhi,129,62.45,19.4,65
15-10-2025 10:44,Delhi,164,77.28,23.4,40.8
15-10-2025 11:44,Delhi,145,71.56,23.7,65.4
15-10-2025 12:44,Delhi,148,74.15,23.1,71.4
15-10-2025 13:44,Delhi,108,77.84,30.2,88.5
15-10-2025 14:44,Delhi,147,82.61,38.3,25.3
15-10-2025 15:44,Delhi,113,63.21,24.5,57.2
15-10-2025 16:44,Delhi,160,98.5,34.9,34.3
15-10-2025 17:44,Delhi,149,80.25,37.7,75.7
15-10-2025 18:44,Delhi,140,71.94,18.4,73.1
15-10-2025 19:44,Delhi,125,69.73,31.7,54.6
15-10-2025 20:44,Delhi,124,59.48,22.4,45.7
15-10-2025 21:44,Delhi,173,111.19,40.1,42.8
15-10-2025 22:44,Delhi,179,109.51,34.2,26.9
15-10-2025 23:44,Delhi,113,62.11,21.4,48.4
16-10-2025 00:44,Delhi,144,67.64,31.1,64.8
16-10-2025 01:44,Delhi,146,104.46,31.7,66.6
16-10-2025 02:44,Delhi,175,105.66,25.1,89.3
16-10-2025 03:44,Delhi,124,70.03,37.9,88.3
16-10-2025 04:44,Delhi,156,87.12,38.6,44.1
16-10-2025 05:44,Delhi,120,87.82,21.8,27.7
16-10-2025 06:44,Delhi,229,107.87,32.3,40.9
16-10-2025 07:44,Delhi,111,81.38,21.1,26
16-10-2025 08:44,Delhi,155,111.38,36,46
16-10-2025 09:44,Delhi,165,88.72,23.6,69.5
16-10-2025 10:44,Delhi,185,133.97,21,83.5
16-10-2025 11:44,Delhi,168,82.41,26.5,28.9
16-10-2025 12:44,Delhi,155,74.98,18.8,82.6
16-10-2025 13:44,Delhi,192,115.37,29.6,36.4
16-10-2025 14:44,Delhi,153,77.54,37.4,47.5
16-10-2025 15:44,Delhi,180,121.6,41.6,79.5
16-10-2025 16:44,Delhi,196,114.9,42,80.3
16-10-2025 17:44,Delhi,170,103.8,33.3,85.6
16-10-2025 18:44,Delhi,158,114.34,30.8,69.9
16-10-2025 19:44,Delhi,179,86.8,26.8,52.9
16-10-2025 20:44,Delhi,195,106.88,21.9,37.5
16-10-2025 21:44,Delhi,184,122.89,26.9,60.9
16-10-2025 22:44,Delhi,232,141.1,39.1,84.6
16-10-2025 23:44,Delhi,137,81.33,36.1,56
17-10-2025 00:44,Delhi,156,113.1,29,72.5
17-10-2025 01:44,Delhi,140,84.82,37,84
17-10-2025 02:44,Delhi,125,72.65,32.1,69.1
17-10-2025 03:44,Delhi,162,115.01,37.1,54.9
17-10-2025 04:44,Delhi,185,125.17,28.7,59.9
17-10-2025 05:44,Delhi,186,125.68,35.2,48.3
17-10-2025 06:44,Delhi,109,77.55,32.1,42.2
17-10-2025 07:44,Delhi,126,76.87,25,80.9
17-10-2025 08:44,Delhi,188,117.98,25.7,32.3
17-10-2025 09:44,Delhi,180,115.14,26.1,26.4
17-10-2025 10:44,Delhi,135,79.28,18.4,46.4
17-10-2025 11:44,Delhi,171,87.05,36.9,61.3
17-10-2025 12:44,Delhi,187,85.68,19.1,71.4
17-10-2025 13:44,Delhi,132,60.64,22,74.8
17-10-2025 14:44,Delhi,122,74.16,39.6,72.1
17-10-2025 15:44,Delhi,179,104.16,21.1,81.5
17-10-2025 16:44,Delhi,150,80.15,41.6,54.4
17-10-2025 17:44,Delhi,146,73.74,28.5,34.7
17-10-2025 18:44,Delhi,148,108.56,31.7,78.9
17-10-2025 19:44,Delhi,154,79.5,32.5,80.7
17-10-2025 20:44,Delhi,197,114.82,40.6,50.4
17-10-2025 21:44,Delhi,270,155.51,38.8,46.2
17-10-2025 22:44,Delhi,149,71.54,22.8,69.1
17-10-2025 23:44,Delhi,180,99.36,29.3,81.6
18-10-2025 00:44,Delhi,114,52.62,28,50.8
18-10-2025 01:44,Delhi,153,75.99,30.8,55
18-10-2025 02:44,Delhi,197,110.19,35.6,73
18-10-2025 03:44,Delhi,172,121.02,33.1,68.2
18-10-2025 04:44,Delhi,170,84.42,36.6,26.7
18-10-2025 05:44,Delhi,123,69.93,19.3,43
18-10-2025 06:44,Delhi,239,146.25,37.7,68.6
18-10-2025 07:44,Delhi,194,141.37,20.2,58.6
18-10-2025 08:44,Delhi,179,100.46,18.4,82.7
18-10-2025 09:44,Delhi,216,97.76,41.1,44.8
18-10-2025 10:44,Delhi,124,92.48,33.1,83.1
18-10-2025 11:44,Delhi,182,127.46,29.3,30.5
18-10-2025 12:44,Delhi,192,130.33,39.2,80.8
18-10-2025 13:44,Delhi,177,130.03,31.2,79.1
18-10-2025 14:44,Delhi,148,84.13,20.2,37.1
18-10-2025 15:44,Delhi,103,65.23,28.9,27
18-10-2025 16:44,Delhi,119,66.04,27.1,61.3
18-10-2025 17:44,Delhi,111,74.24,32.3,72.8
18-10-2025 18:44,Delhi,124,71.47,27.7,60.8
18-10-2025 19:44,Delhi,114,83.52,34.7,53.9
18-10-2025 20:44,Delhi,150,110.15,26.1,55
18-10-2025 21:44,Delhi,163,90.59,26.4,41.5
18-10-2025 22:44,Delhi,256,121.47,19.7,77.1
18-10-2025 23:44,Delhi,179,91.76,20.1,66.6
19-10-2025 00:44,Delhi,177,110.64,39.3,26.4
19-10-2025 01:44,Delhi,123,68.02,34.9,25
19-10-2025 02:44,Delhi,127,84.75,22.5,57.5
19-10-2025 03:44,Delhi,129,80.79,20.9,69.9
19-10-2025 04:44,Delhi,170,78.6,24.3,88.1
19-10-2025 05:44,Delhi,164,122.82,37.2,48.6
19-10-2025 06:44,Delhi,125,57.32,24.4,57.5
19-10-2025 07:44,Delhi,175,90.18,38.2,48
19-10-2025 08:44,Delhi,146,99.45,22.1,71.5
19-10-2025 09:44,Delhi,176,82.58,38.1,68.9
19-10-2025 10:44,Delhi,193,141.84,41.8,26.8
19-10-2025 11:44,Delhi,159,96.96,22.4,66
19-10-2025 12:44,Delhi,194,140.66,40,51.9
19-10-2025 13:44,Delhi,125,79.04,34.2,69.4
19-10-2025 14:44,Delhi,181,115.31,32.9,52.5
19-10-2025 15:44,Delhi,103,72.29,22.9,68.9
19-10-2025 16:44,Delhi,108,51.67,38.5,65.9
19-10-2025 17:44,Delhi,138,81.72,37.8,78.8
19-10-2025 18:44,Delhi,178,108.73,20.6,65.6
19-10-2025 19:44,Delhi,192,88.51,34.5,60.2
19-10-2025 20:44,Delhi,134,71.96,39.5,27.4
19-10-2025 21:44,Delhi,117,84.76,39.8,88.4
19-10-2025 22:44,Delhi,185,122.11,41,82.7
19-10-2025 23:44,Delhi,186,125.81,40.4,88.7
20-10-2025 00:44,Delhi,134,94.1,39.3,50.1
20-10-2025 01:44,Delhi,172,83.87,21.3,58.3
20-10-2025 02:44,Delhi,173,109.78,34.1,43.1
20-10-2025 03:44,Delhi,179,123.69,37.7,79.5
20-10-2025 04:44,Delhi,195,113.27,32.5,54.7
20-10-2025 05:44,Delhi,231,171.06,27.2,45.9
20-10-2025 06:44,Delhi,117,74.44,33.6,27.6
20-10-2025 07:44,Delhi,150,103.32,23.5,59.1
20-10-2025 08:44,Delhi,195,118.26,34.3,57.6
20-10-2025 09:44,Delhi,178,112.86,35.6,74.6
20-10-2025 10:44,Delhi,102,55.68,20.4,46.2
20-10-2025 11:44,Delhi,104,72.42,34.3,35.4
20-10-2025 12:44,Delhi,150,77.87,32.6,57.8
20-10-2025 13:44,Delhi,174,85.62,37.1,51
20-10-2025 14:44,Delhi,177,114.62,26.2,58.5
20-10-2025 15:44,Delhi,107,77.74,24,29
20-10-2025 16:44,Delhi,188,102.45,32.4,63.9
20-10-2025 17:44,Delhi,177,124.72,36.5,28.4
20-10-2025 18:44,Delhi,179,93.16,31.5,85
20-10-2025 19:44,Delhi,190,121.86,29.5,51.3
20-10-2025 20:44,Delhi,124,78.35,20.2,63.7
20-10-2025 21:44,Delhi,189,136.02,30.1,72.5
20-10-2025 22:44,Delhi,164,87.38,41.7,66
20-10-2025 23:44,Delhi,143,80.17,30.2,81.5
21-10-2025 00:44,Delhi,179,128.09,24.6,66.8
21-10-2025 01:44,Delhi,207,121.91,22.6,63.4
21-10-2025 02:44,Delhi,131,96.15,21.4,35.1
21-10-2025 03:44,Delhi,165,109.76,26.7,59.5
21-10-2025 04:44,Delhi,126,87.02,37.5,27.5
21-10-2025 05:44,Delhi,144,65.12,29.6,57.8
21-10-2025 06:44,Delhi,198,108.16,31.2,53
21-10-2025 07:44,Delhi,200,113.22,32.2,87.3
21-10-2025 08:44,Delhi,120,62.64,23,50.4
21-10-2025 09:44,Delhi,111,68.31,23.7,65.4
21-10-2025 10:44,Delhi,104,59.75,20.2,34.2
21-10-2025 11:44,Delhi,125,65.84,21.6,80.6
21-10-2025 12:44,Delhi,101,71.36,23.4,29.3
21-10-2025 13:44,Delhi,102,69.03,29.1,81.1
21-10-2025 14:44,Delhi,115,82.71,28.3,53.6
21-10-2025 15:44,Delhi,193,97.65,25,39.4
21-10-2025 16:44,Delhi,127,64.11,41.4,54
21-10-2025 17:44,Delhi,128,59.55,39,80.9
21-10-2025 18:44,Delhi,129,80.74,32.7,35.1
21-10-2025 19:44,Delhi,106,57.36,30.1,46.9
21-10-2025 20:44,Delhi,177,86.76,19.5,74.5
21-10-2025 21:44,Delhi,150,102.22,20.1,79
21-10-2025 22:44,Delhi,128,66,40.2,67
21-10-2025 23:44,Delhi,131,76.36,38.3,82.3
22-10-2025 00:44,Delhi,110,72.47,25,40.4
22-10-2025 01:44,Delhi,160,119.44,30,67.3
22-10-2025 02:44,Delhi,130,85.06,21.6,88.9
22-10-2025 03:44,Delhi,152,105.98,34.4,32.4
22-10-2025 04:44,Delhi,132,74.44,25.6,28.9
22-10-2025 05:44,Delhi,177,101.98,29.9,32.1
22-10-2025 06:44,Delhi,190,103.59,28.8,38.9
22-10-2025 07:44,Delhi,100,58.24,18.5,26.1
22-10-2025 08:44,Delhi,130,92.16,26.8,46.6
22-10-2025 09:44,Delhi,125,61.65,18.5,45.6
22-10-2025 10:44,Delhi,196,131.68,24.5,46.6
22-10-2025 11:44,Delhi,105,73.93,33,38.7
22-10-2025 12:44,Delhi,109,72.4,18.1,81.1
22-10-2025 13:44,Delhi,115,68.17,37.1,37.1
22-10-2025 14:44,Delhi,160,96.21,28.8,48.6
22-10-2025 15:44,Delhi,182,93.2,39.4,39.1
22-10-2025 16:44,Delhi,252,127.06,35.8,88.5
22-10-2025 17:44,Delhi,153,82.35,21.1,60.9
22-10-2025 18:44,Delhi,151,99.71,37.3,59
22-10-2025 19:44,Delhi,257,180.5,19,39.5
22-10-2025 20:44,Delhi,197,120.58,29.2,85.5
22-10-2025 21:44,Delhi,151,84.7,41.3,55.8
22-10-2025 22:44,Delhi,211,131.55,41.1,25.4
22-10-2025 23:44,Delhi,189,90.21,21.6,74.1
23-10-2025 00:44,Delhi,142,96.45,19.9,89.8
23-10-2025 01:44,Delhi,132,82.37,22.3,57.6
23-10-2025 02:44,Delhi,114,79.87,21.9,29
23-10-2025 03:44,Delhi,110,60.65,20,60.6
23-10-2025 04:44,Delhi,177,107.39,34.6,80.5
23-10-2025 05:44,Delhi,182,84.37,40.4,29.1
23-10-2025 06:44,Delhi,148,108.64,36.8,47.8
23-10-2025 07:44,Delhi,131,90.43,36.7,67.9
23-10-2025 08:44,Delhi,134,78.94,23.7,87.6
23-10-2025 09:44,Delhi,115,80.19,26.4,85.7
23-10-2025 10:44,Delhi,151,85.59,25.9,53.1
23-10-2025 11:44,Delhi,122,85.53,19.9,69.7
23-10-2025 12:44,Delhi,179,110.08,35.1,78.4
23-10-2025 13:44,Delhi,143,88.64,33.6,45.2
23-10-2025 14:44,Delhi,178,110.4,40.1,47.5
23-10-2025 15:44,Delhi,118,83.6,27.2,42.2
23-10-2025 16:44,Delhi,105,51.53,21.6,67
23-10-2025 17:44,Delhi,190,98.08,27.8,46.9
23-10-2025 18:44,Delhi,175,89.16,41.1,44.2
23-10-2025 19:44,Delhi,112,53.55,28.7,84.1
23-10-2025 20:44,Delhi,135,65.04,36.1,42.8
23-10-2025 21:44,Delhi,151,70.04,25.3,39.4
23-10-2025 22:44,Delhi,143,94.73,37,39.4
23-10-2025 23:44,Delhi,146,74.82,28,43.9
24-10-2025 00:44,Delhi,105,53.12,21,68.7
24-10-2025 01:44,Delhi,189,139.41,38.4,60.3
24-10-2025 02:44,Delhi,133,64.06,40.2,50.3
24-10-2025 03:44,Delhi,178,97.33,37.2,35.2
24-10-2025 04:44,Delhi,193,114.29,38.7,86.9
24-10-2025 05:44,Delhi,109,65.68,32.7,46.7
24-10-2025 06:44,Delhi,140,72.14,22.4,54.9
24-10-2025 07:44,Delhi,199,122.07,35.1,56.7
24-10-2025 08:44,Delhi,161,93.58,41.8,43.1
24-10-2025 09:44,Delhi,115,57.47,39.5,64.8
24-10-2025 10:44,Delhi,174,104.65,37.9,87.4
24-10-2025 11:44,Delhi,174,89.73,32.1,71
24-10-2025 12:44,Delhi,133,60.75,41.1,71.9
24-10-2025 13:44,Delhi,119,60.85,38.4,62.8
24-10-2025 14:44,Delhi,205,115.65,41.2,73.6
24-10-2025 15:44,Delhi,169,103.97,27.2,55.6
24-10-2025 16:44,Delhi,107,72.65,38.6,48.9
24-10-2025 17:44,Delhi,147,97.17,30.3,77.9
24-10-2025 18:44,Delhi,130,79.74,41.2,47.7
24-10-2025 19:44,Delhi,113,59.6,35.8,69.3
24-10-2025 20:44,Delhi,170,126.99,29,62.6
24-10-2025 21:44,Delhi,193,107.7,40.6,56.9
24-10-2025 22:44,Delhi,195,144.48,26.3,34.5
24-10-2025 23:44,Delhi,177,100.24,33.9,41.7
25-10-2025 00:44,Delhi,117,55.78,21.3,61.4
25-10-2025 01:44,Delhi,199,110.45,22.8,35.4
25-10-2025 02:44,Delhi,147,69.02,41.6,30.3
25-10-2025 03:44,Delhi,110,73.47,31.6,88.8
25-10-2025 04:44,Delhi,191,132.48,27.5,46.5
25-10-2025 05:44,Delhi,116,86.49,37.2,58.9
25-10-2025 06:44,Delhi,192,117.03,26,36.5
25-10-2025 07:44,Delhi,184,109.69,31.3,48.4
25-10-2025 08:44,Delhi,133,69.98,37.4,73.4
25-10-2025 09:44,Delhi,118,70.52,36.8,54.8
25-10-2025 10:44,Delhi,188,99.44,34.1,60.8
25-10-2025 11:44,Delhi,118,64.75,19.6,75.7
25-10-2025 12:44,Delhi,101,66.79,32.8,81.6
25-10-2025 13:44,Delhi,121,59.82,29.5,26.9
25-10-2025 14:44,Delhi,109,72.7,35.2,67.2
25-10-2025 15:44,Delhi,140,92.91,31.6,42
25-10-2025 16:44,Delhi,118,55.68,34.8,83.8
25-10-2025 17:44,Delhi,166,122.85,40.8,61.6
25-10-2025 18:44,Delhi,129,63.66,36.2,57.5
25-10-2025 19:44,Delhi,226,140.49,34.9,25.8
25-10-2025 20:44,Delhi,151,108.53,30.8,43.3
25-10-2025 21:44,Delhi,225,104.14,33.2,86.1
25-10-2025 22:44,Delhi,193,130.5,41.4,25.8
25-10-2025 23:44,Delhi,139,66.2,34.9,54
26-10-2025 00:44,Delhi,196,108.58,35.4,60.9
26-10-2025 01:44,Delhi,181,126.56,40.1,89.4
26-10-2025 02:44,Delhi,139,94.08,36.8,47.9
26-10-2025 03:44,Delhi,232,157.22,20.1,43.3
26-10-2025 04:44,Delhi,194,122.56,40.8,47.8
26-10-2025 05:44,Delhi,187,102.48,19.7,74.4
26-10-2025 06:44,Delhi,185,113.45,41.2,31.4
26-10-2025 07:44,Delhi,120,55.55,27.2,43.1
26-10-2025 08:44,Delhi,110,77.84,26.7,89.8
26-10-2025 09:44,Delhi,166,108.95,22.2,81.8
26-10-2025 10:44,Delhi,194,113.41,35.6,42.9
26-10-2025 11:44,Delhi,190,94.25,30.9,62.4
26-10-2025 12:44,Delhi,169,91.97,19.5,69
26-10-2025 13:44,Delhi,185,131.65,34.8,28.5
26-10-2025 14:44,Delhi,180,116.27,29.8,49.4
26-10-2025 15:44,Delhi,174,113.84,30.8,50.5
26-10-2025 16:44,Delhi,191,99.61,22.1,75.8
26-10-2025 17:44,Delhi,176,103.84,20.4,26.1
26-10-2025 18:44,Delhi,187,129.6,20.8,32.3
26-10-2025 19:44,Delhi,176,105.8,25.5,28.4
26-10-2025 20:44,Delhi,153,76.84,34.6,54.1
26-10-2025 21:44,Delhi,159,101.01,39.9,82.5
26-10-2025 22:44,Delhi,143,86.6,18.4,79.9
26-10-2025 23:44,Delhi,126,90.83,29.8,78.7
27-10-2025 00:44,Delhi,105,67.94,18.4,40.1
27-10-2025 01:44,Delhi,167,90.27,27.6,83.3
27-10-2025 02:44,Delhi,120,78.12,35.1,43.3
27-10-2025 03:44,Delhi,122,58.83,30,32.2
27-10-2025 04:44,Delhi,101,45.8,37.9,47.8
27-10-2025 05:44,Delhi,150,68.36,20.3,53.5
27-10-2025 06:44,Delhi,162,109.23,30.5,70.4
27-10-2025 07:44,Delhi,196,111.03,27.7,87.7
27-10-2025 08:44,Delhi,155,72.81,38.7,40.1
27-10-2025 09:44,Delhi,194,88.72,37.2,55.4
27-10-2025 10:44,Delhi,144,96.11,29.5,80.7
27-10-2025 11:44,Delhi,155,80.16,25.2,46
27-10-2025 12:44,Delhi,152,113.51,30.5,41.2
27-10-2025 13:44,Delhi,171,121.46,36.9,71.6
27-10-2025 14:44,Delhi,181,94.46,33.2,86.5
